message_id,conversation_id,user_id,person_empathy,person_distress,age,gender,education,iri_perspective_taking,iri_personal_distress,iri_fantasy,iri_empathatic_concern,personality_openess,personality_conscientiousness,personality_extraversion,personality_agreeableness,personality_stability
p068_13,13,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p030_14,14,p030,4.142857142857143,2.4285714285714284,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p019_15,15,p019,3.4285714285714284,3.4285714285714284,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p035_16,16,p035,6.571428571428571,6.142857142857143,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p023_17,17,p023,7.0,7.0,40,1,5,5.0,1.4285714285714286,4.857142857142857,4.857142857142857,7.0,7.0,7.0,7.0,7.0
p074_18,18,p074,3.571428571428572,1.4285714285714286,28,2,6,4.142857142857143,1.7142857142857142,2.0,3.2857142857142856,5.0,4.5,1.5,5.5,5.5
p035_19,19,p035,6.714285714285714,6.428571428571429,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p019_20,20,p019,3.142857142857143,3.0,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p041_21,21,p041,2.7142857142857144,1.0,33,1,6,3.7142857142857135,1.0,2.4285714285714284,1.4285714285714286,7.0,6.5,3.5,4.5,7.0
p035_22,22,p035,6.714285714285714,5.0,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p059_23,23,p059,5.857142857142857,2.571428571428572,35,2,7,4.142857142857143,2.142857142857143,3.4285714285714284,4.857142857142857,6.0,6.5,1.5,7.0,6.0
p050_24,24,p050,6.142857142857143,6.428571428571429,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p010_25,25,p010,5.857142857142857,6.857142857142857,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p030_26,26,p030,3.857142857142857,3.571428571428572,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p005_27,27,p005,3.7142857142857135,2.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p043_28,28,p043,6.0,6.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p019_29,29,p019,3.857142857142857,3.571428571428572,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p030_30,30,p030,4.714285714285714,4.0,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p013_31,31,p013,5.714285714285714,1.0,33,1,6,4.142857142857142,1.0,2.071428571428571,4.214285714285714,7.0,7.0,5.75,6.0,7.0
p005_32,32,p005,4.0,4.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p024_33,33,p024,6.428571428571429,5.857142857142857,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p062_34,34,p062,1.0,2.142857142857143,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p022_35,35,p022,2.0,1.4285714285714286,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p032_36,36,p032,5.142857142857143,2.7142857142857144,46,2,7,4.285714285714286,2.857142857142857,4.857142857142857,5.0,7.0,4.5,3.0,6.0,1.0
p015_37,37,p015,5.0,3.2857142857142856,28,1,7,5.0,1.1428571428571428,3.7142857142857135,4.714285714285714,6.0,7.0,6.0,7.0,7.0
p039_38,38,p039,4.0,4.142857142857143,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p029_39,39,p029,3.4285714285714284,2.4285714285714284,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p022_40,40,p022,1.5714285714285714,1.5714285714285714,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p002_41,41,p002,3.857142857142857,3.571428571428572,30,1,2,4.0,1.5714285714285714,4.0,3.857142857142857,6.5,6.0,4.0,4.0,5.5
p034_42,42,p034,5.714285714285714,1.7142857142857142,40,2,6,4.142857142857143,2.4285714285714284,4.428571428571429,4.571428571428571,6.0,6.5,4.0,5.0,2.5
p050_43,43,p050,6.285714285714286,6.428571428571429,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p050_44,44,p050,6.428571428571429,4.714285714285714,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p039_45,45,p039,4.142857142857143,4.0,33,1,4,2.7142857142857144,2.857142857142857,3.2857142857142856,2.928571428571429,4.25,4.25,4.5,4.25,3.75
p024_46,46,p024,5.714285714285714,5.285714285714286,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p035_47,47,p035,5.571428571428571,2.7142857142857144,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p035_48,48,p035,5.714285714285714,1.5714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p020_49,49,p020,5.142857142857143,5.142857142857143,28,2,5,5.0,4.142857142857143,4.857142857142857,5.0,6.0,6.0,5.0,4.5,3.5
p024_50,50,p024,5.714285714285714,6.0,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p061_51,51,p061,6.571428571428571,6.571428571428571,37,2,6,4.857142857142857,3.571428571428572,4.285714285714286,4.857142857142857,6.0,6.0,1.5,7.0,3.0
p074_52,52,p074,4.428571428571429,1.4285714285714286,28,2,6,4.142857142857143,1.7142857142857142,2.0,3.2857142857142856,5.0,4.5,1.5,5.5,5.5
p009_53,53,p009,3.2857142857142856,1.0,29,1,2,3.7142857142857135,3.0,3.4285714285714284,3.4285714285714284,6.0,5.5,4.5,6.0,5.0
p005_54,54,p005,4.0,4.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p016_55,55,p016,3.4285714285714284,3.4285714285714284,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p041_56,56,p041,3.142857142857143,1.0,33,1,6,3.7142857142857135,1.0,2.4285714285714284,1.4285714285714286,7.0,6.5,3.5,4.5,7.0
p043_57,57,p043,4.285714285714286,3.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p058_58,58,p058,2.7142857142857144,1.5714285714285714,34,1,6,3.142857142857143,1.7142857142857142,3.857142857142857,2.4285714285714284,6.0,5.5,5.5,5.0,6.5
p019_59,59,p019,3.7142857142857135,4.285714285714286,21,2,2,2.7142857142857144,3.0,3.142857142857143,3.2857142857142856,3.0,5.0,5.0,4.0,3.5
p010_60,60,p010,7.0,7.0,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p055_61,61,p055,4.714285714285714,1.2857142857142858,46,2,6,3.2857142857142856,2.2857142857142856,4.857142857142857,4.714285714285714,5.5,6.5,2.5,5.0,5.0
p002_62,62,p002,4.428571428571429,2.2857142857142856,30,1,2,4.0,1.5714285714285714,4.0,3.857142857142857,6.5,6.0,4.0,4.0,5.5
p024_63,63,p024,5.0,5.714285714285714,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p013_64,64,p013,5.142857142857143,2.4285714285714284,33,1,6,4.142857142857142,1.0,2.071428571428571,4.214285714285714,7.0,7.0,5.75,6.0,7.0
p022_65,65,p022,1.4285714285714286,1.7142857142857142,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p024_66,66,p024,5.428571428571429,5.0,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p035_67,67,p035,6.428571428571429,5.571428571428571,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p006_68,68,p006,6.428571428571429,3.571428571428572,27,2,5,4.428571428571429,2.857142857142857,3.4285714285714284,4.428571428571429,7.0,7.0,2.0,6.5,6.0
p029_69,69,p029,3.4285714285714284,1.7142857142857142,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p010_70,70,p010,7.0,6.142857142857143,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p037_71,71,p037,3.142857142857143,3.571428571428572,29,1,6,4.571428571428571,2.4285714285714284,4.428571428571429,5.0,7.0,6.5,5.0,6.5,6.0
p043_72,72,p043,6.714285714285714,6.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p035_73,73,p035,3.7142857142857135,6.714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p055_74,74,p055,5.714285714285714,6.0,46,2,6,3.2857142857142856,2.2857142857142856,4.857142857142857,4.714285714285714,5.5,6.5,2.5,5.0,5.0
p035_75,75,p035,6.285714285714286,4.428571428571429,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p030_76,76,p030,3.7142857142857135,2.4285714285714284,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p013_77,77,p013,6.0,4.857142857142857,33,1,6,4.142857142857142,1.0,2.071428571428571,4.214285714285714,7.0,7.0,5.75,6.0,7.0
p070_78,78,p070,4.714285714285714,1.8571428571428568,44,2,7,3.7142857142857135,2.4285714285714284,4.857142857142857,4.571428571428571,7.0,4.5,1.5,7.0,1.5
p037_79,79,p037,4.714285714285714,4.857142857142857,29,1,6,4.571428571428571,2.4285714285714284,4.428571428571429,5.0,7.0,6.5,5.0,6.5,6.0
p010_80,80,p010,6.714285714285714,6.142857142857143,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p029_81,81,p029,1.8571428571428568,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p041_82,82,p041,3.142857142857143,1.0,33,1,6,3.7142857142857135,1.0,2.4285714285714284,1.4285714285714286,7.0,6.5,3.5,4.5,7.0
p005_83,83,p005,4.0,4.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p024_84,84,p024,6.714285714285714,5.571428571428571,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p062_85,85,p062,3.4285714285714284,2.571428571428572,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p043_86,86,p043,6.142857142857143,6.285714285714286,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p007_87,87,p007,4.857142857142857,6.0,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p029_88,88,p029,3.7142857142857135,1.2857142857142858,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p022_89,89,p022,2.7142857142857144,1.0,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p050_90,90,p050,6.142857142857143,6.428571428571429,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p005_91,91,p005,4.0,4.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p043_92,92,p043,7.0,7.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p007_93,93,p007,3.7142857142857135,5.714285714285714,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p063_94,94,p063,2.857142857142857,2.7142857142857144,31,1,5,3.571428571428572,2.2857142857142856,1.8571428571428568,2.0,2.5,3.5,2.0,4.5,5.0
p038_95,95,p038,1.0,1.0,34,2,2,2.142857142857143,1.0,1.5714285714285714,2.2857142857142856,3.5,6.5,1.0,6.0,7.0
p043_96,96,p043,6.0,6.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p024_97,97,p024,6.0,5.714285714285714,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p050_98,98,p050,6.571428571428571,6.428571428571429,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p050_99,99,p050,6.714285714285714,6.142857142857143,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p010_100,100,p010,2.7142857142857144,7.0,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p007_101,101,p007,4.285714285714286,4.857142857142857,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p005_102,102,p005,4.0,4.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p050_103,103,p050,6.428571428571429,6.571428571428571,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p043_104,104,p043,6.0,6.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p068_105,105,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p007_106,106,p007,4.142857142857143,4.142857142857143,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p055_107,107,p055,4.571428571428571,7.0,46,2,6,3.2857142857142856,2.2857142857142856,4.857142857142857,4.714285714285714,5.5,6.5,2.5,5.0,5.0
p038_108,108,p038,1.0,1.0,34,2,2,2.142857142857143,1.0,1.5714285714285714,2.2857142857142856,3.5,6.5,1.0,6.0,7.0
p014_109,109,p014,5.428571428571429,3.0,40,1,6,3.7142857142857135,2.0,2.571428571428572,2.4285714285714284,5.5,6.0,4.0,4.0,5.5
p029_110,110,p029,1.5714285714285714,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p035_111,111,p035,6.0,6.714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p024_112,112,p024,6.142857142857143,5.571428571428571,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p022_113,113,p022,1.0,1.8571428571428568,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p030_114,114,p030,3.571428571428572,2.857142857142857,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p038_115,115,p038,1.2857142857142858,1.0,34,2,2,2.142857142857143,1.0,1.5714285714285714,2.2857142857142856,3.5,6.5,1.0,6.0,7.0
p055_116,116,p055,4.571428571428571,3.857142857142857,46,2,6,3.2857142857142856,2.2857142857142856,4.857142857142857,4.714285714285714,5.5,6.5,2.5,5.0,5.0
p001_117,117,p001,4.857142857142857,4.428571428571429,30,1,2,3.2857142857142856,1.2857142857142858,2.7142857142857144,3.7142857142857135,5.0,6.5,5.0,6.0,7.0
p050_118,118,p050,6.571428571428571,6.714285714285714,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p022_119,119,p022,1.4285714285714286,1.0,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p009_120,120,p009,4.714285714285714,1.2857142857142858,29,1,2,3.7142857142857135,3.0,3.4285714285714284,3.4285714285714284,6.0,5.5,4.5,6.0,5.0
p007_121,121,p007,4.857142857142857,4.285714285714286,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p029_122,122,p029,1.4285714285714286,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p059_123,123,p059,5.857142857142857,2.4285714285714284,35,2,7,4.142857142857143,2.142857142857143,3.4285714285714284,4.857142857142857,6.0,6.5,1.5,7.0,6.0
p030_124,124,p030,3.7142857142857135,3.142857142857143,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p057_125,125,p057,5.142857142857143,2.857142857142857,30,1,6,3.142857142857143,3.2857142857142856,3.142857142857143,3.142857142857143,6.0,5.5,6.0,5.5,5.5
p050_126,126,p050,6.714285714285714,6.571428571428571,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p035_127,127,p035,4.285714285714286,4.857142857142857,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p062_128,128,p062,3.7142857142857135,3.142857142857143,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p030_129,129,p030,3.4285714285714284,1.8571428571428568,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p057_130,130,p057,5.142857142857143,4.0,30,1,6,3.142857142857143,3.2857142857142856,3.142857142857143,3.142857142857143,6.0,5.5,6.0,5.5,5.5
p038_131,131,p038,1.0,1.0,34,2,2,2.142857142857143,1.0,1.5714285714285714,2.2857142857142856,3.5,6.5,1.0,6.0,7.0
p022_132,132,p022,1.0,1.0,29,1,6,4.642857142857142,2.071428571428571,4.142857142857142,4.642857142857142,6.75,6.75,6.75,6.75,7.0
p050_133,133,p050,6.428571428571429,6.428571428571429,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p063_134,134,p063,1.1428571428571428,1.1428571428571428,31,1,5,3.571428571428572,2.2857142857142856,1.8571428571428568,2.0,2.5,3.5,2.0,4.5,5.0
p010_135,135,p010,5.285714285714286,1.0,62,2,6,3.571428571428572,4.0,2.142857142857143,4.428571428571429,2.5,6.5,1.0,6.5,2.0
p030_136,136,p030,1.0,1.0,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p043_137,137,p043,1.2857142857142858,1.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p050_138,138,p050,6.428571428571429,6.571428571428571,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p024_139,139,p024,6.714285714285714,6.285714285714286,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p038_140,140,p038,1.0,1.0,34,2,2,2.142857142857143,1.0,1.5714285714285714,2.2857142857142856,3.5,6.5,1.0,6.0,7.0
p062_141,141,p062,3.0,3.571428571428572,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p002_142,142,p002,3.4285714285714284,2.7142857142857144,30,1,2,4.0,1.5714285714285714,4.0,3.857142857142857,6.5,6.0,4.0,4.0,5.5
p007_143,143,p007,5.0,5.857142857142857,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p043_144,144,p043,7.0,7.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p024_145,145,p024,5.857142857142857,6.142857142857143,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p007_146,146,p007,4.142857142857143,4.428571428571429,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p050_147,147,p050,6.142857142857143,5.857142857142857,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p038_148,148,p038,2.0,1.0,34,2,2,2.142857142857143,1.0,1.5714285714285714,2.2857142857142856,3.5,6.5,1.0,6.0,7.0
p062_149,149,p062,1.2857142857142858,1.1428571428571428,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p043_150,150,p043,7.0,7.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p057_151,151,p057,5.285714285714286,2.2857142857142856,30,1,6,3.142857142857143,3.2857142857142856,3.142857142857143,3.142857142857143,6.0,5.5,6.0,5.5,5.5
p030_152,152,p030,2.7142857142857144,1.0,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p024_153,153,p024,6.571428571428571,6.142857142857143,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p050_154,154,p050,6.428571428571429,6.285714285714286,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p016_155,155,p016,3.857142857142857,3.4285714285714284,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p050_156,156,p050,6.571428571428571,6.285714285714286,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p001_157,157,p001,3.2857142857142856,3.142857142857143,30,1,2,3.2857142857142856,1.2857142857142858,2.7142857142857144,3.7142857142857135,5.0,6.5,5.0,6.0,7.0
p041_158,158,p041,3.0,1.0,33,1,6,3.7142857142857135,1.0,2.4285714285714284,1.4285714285714286,7.0,6.5,3.5,4.5,7.0
p068_159,159,p068,6.0,6.0,27,2,3,4.0,2.2857142857142856,3.571428571428572,3.7142857142857135,6.0,6.0,6.0,6.0,6.0
p030_160,160,p030,2.0,1.4285714285714286,29,1,4,5.0,2.2857142857142856,3.2857142857142856,4.142857142857143,6.5,6.0,1.0,6.0,5.5
p063_161,161,p063,2.2857142857142856,1.7142857142857142,31,1,5,3.571428571428572,2.2857142857142856,1.8571428571428568,2.0,2.5,3.5,2.0,4.5,5.0
p050_162,162,p050,6.285714285714286,6.0,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p041_163,163,p041,2.857142857142857,1.0,33,1,6,3.7142857142857135,1.0,2.4285714285714284,1.4285714285714286,7.0,6.5,3.5,4.5,7.0
p043_164,164,p043,3.0,2.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p062_165,165,p062,1.8571428571428568,2.7142857142857144,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p043_166,166,p043,7.0,7.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p062_167,167,p062,3.571428571428572,5.285714285714286,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p024_168,168,p024,5.857142857142857,6.571428571428571,32,1,6,3.4285714285714284,2.857142857142857,2.857142857142857,2.7142857142857144,5.0,5.5,2.0,5.5,4.5
p035_169,169,p035,6.571428571428571,6.714285714285714,37,1,6,4.857142857142857,2.0,3.4285714285714284,5.0,5.5,7.0,1.0,6.5,6.0
p001_170,170,p001,4.285714285714286,7.0,30,1,2,3.2857142857142856,1.2857142857142858,2.7142857142857144,3.7142857142857135,5.0,6.5,5.0,6.0,7.0
p062_171,171,p062,2.0,1.2857142857142858,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
p055_172,172,p055,6.428571428571429,4.571428571428571,46,2,6,3.2857142857142856,2.2857142857142856,4.857142857142857,4.714285714285714,5.5,6.5,2.5,5.0,5.0
p043_173,173,p043,5.857142857142857,5.0,30,1,4,3.4285714285714284,2.857142857142857,4.571428571428571,4.0,4.0,3.0,6.0,6.0,6.5
p050_174,174,p050,6.285714285714286,6.285714285714286,28,1,7,3.357142857142857,2.4285714285714284,3.2142857142857144,3.428571428571429,5.75,6.25,3.25,6.75,6.0
p005_175,175,p005,5.428571428571429,2.0,22,2,6,3.7142857142857135,2.857142857142857,2.571428571428572,3.4285714285714284,4.5,5.5,3.5,6.0,6.0
p029_176,176,p029,1.4285714285714286,1.0,38,2,7,3.4285714285714284,2.7142857142857144,2.571428571428572,3.857142857142857,3.5,7.0,6.5,5.5,6.5
p002_177,177,p002,4.857142857142857,2.857142857142857,30,1,2,4.0,1.5714285714285714,4.0,3.857142857142857,6.5,6.0,4.0,4.0,5.5
p007_178,178,p007,3.7142857142857135,2.857142857142857,25,1,4,4.857142857142857,3.142857142857143,2.571428571428572,4.857142857142857,6.0,6.0,5.5,6.5,3.0
p073_179,179,p073,6.285714285714286,4.714285714285714,47,2,6,5.0,2.142857142857143,3.571428571428572,5.0,6.5,7.0,4.5,5.5,7.0
p016_180,180,p016,3.2857142857142856,1.0,25,2,6,4.142857142857143,1.7142857142857142,3.857142857142857,3.4285714285714284,5.0,6.0,2.0,5.0,6.0
p055_181,181,p055,5.571428571428571,6.428571428571429,46,2,6,3.2857142857142856,2.2857142857142856,4.857142857142857,4.714285714285714,5.5,6.5,2.5,5.0,5.0
p062_182,182,p062,1.2857142857142858,4.142857142857143,41,1,6,3.2857142857142856,4.428571428571429,2.7142857142857144,2.571428571428572,2.0,2.5,1.5,2.0,1.0
